Count,Accel.X,Accel.Y,Accel.Z,Gyro.X,Gyro.Y,Gyro.Z
379,0.0378,0.1355,1.0405,0.024,-0.0164,-0.02
380,0.0129,0.127,1.0454,0.026,-0.0076,-0.0248
381,0.0353,0.0947,1.0472,0.0043,-0.0112,-0.0567
382,0.0281,0.1116,1.0444,0.0322,-0.034,-0.0826
383,0.06,0.1581,1.0268,0.0105,0.0052,-0.0405
384,0.0154,0.1368,1.0562,0.0125,0.0092,0.0748
385,0.0197,0.0787,1.0299,0.0129,-0.0401,-0.0455
386,0.0709,0.1516,1.0456,0.0137,0.0305,-0.019
387,0.026,0.1068,1.0494,-0.0011,0.0264,0.1019
388,-0.0001,0.132,1.041,0.0149,-0.0188,-0.0028
389,0.067,0.1462,1.045,0.0043,0.0134,0.0067
390,0.0145,0.0925,1.0379,0.0146,-0.0185,0.0569
391,0.0244,0.114,1.05,0.0248,-0.0025,-0.0383
392,0.0519,0.1647,1.0355,0.0096,-0.0048,0.0064
393,0.0155,0.1242,1.0474,0.0116,0.0417,0.0224
394,0.033,0.1038,1.0371,0.0288,-0.035,-0.029
395,0.0615,0.1331,1.0586,0.0132,0.0193,-0.0196
396,0.0241,0.1062,1.0314,0.0039,-0.0294,0.0362
397,0.0303,0.1357,1.049,0.019,0.015,-0.0469
398,0.065,0.1447,1.037,0.016,-0.006,0.0126
399,0.0106,0.1022,1.0408,0.027,-0.0093,0.0043
400,0.0529,0.1272,1.0477,-0.0001,0.0112,-0.0262
401,0.0408,0.1396,1.0472,-0.0001,-0.0124,0.0314
402,0.0029,0.1117,1.0325,0.0328,-0.031,-0.0232
403,0.0555,0.1364,1.0531,0.0337,0.0284,-0.0308
404,0.0311,0.1104,1.0551,0.0019,-0.0172,0.0015
405,0.0345,0.1415,1.0339,-0.0023,-0.0001,-0.0052
406,0.0212,0.1163,1.0291,0.0391,-0.0202,-0.0232
407,0.0611,0.1462,1.0549,0.0368,0.0053,-0.0277
408,0.0819,0.1061,1.0496,-0.004,-0.0208,-0.0121
409,0.1263,0.1347,1.0187,0.0093,-0.0185,-0.0708
410,0.1534,0.1588,1.0303,0.0242,0.0186,-0.0461
411,0.1575,0.1603,1.0264,0.0471,-0.004,0.0186
412,0.1191,0.0966,1.0623,0.0003,-0.0123,-0.0039
413,0.2017,0.1393,1.0263,0.002,-0.0096,-0.0599
414,0.1376,0.112,1.0352,0.0088,0.0125,0.0493
415,0.1761,0.0946,1.0468,0.0354,-0.0205,-0.0915
416,0.1948,0.1385,1.0511,0.0157,-0.0401,-0.0324
417,0.1082,0.1004,1.0231,-0.0113,0.0177,0.0567
418,0.0646,0.1052,1.0398,0.0587,-0.0201,-0.0193
419,0.0833,0.1442,1.0604,0.0037,0.0262,0.0068
420,0.0271,0.0975,1.0414,-0.0087,-0.0349,0.0304
421,0.0486,0.1004,1.0319,0.0108,0.014,-0.0382
422,0.0646,0.1225,1.0475,0.0284,-0.012,0.0169
423,0.0212,0.0917,1.0552,-0.0047,0.008,0.0076
424,0.0569,0.118,1.0417,0.0039,-0.0194,-0.028
425,0.0462,0.1126,1.0369,0.0004,0.0103,0.0194
426,0.0269,0.1089,1.0393,0.0407,-0.0055,-0.0053
427,0.0486,0.1305,1.0536,0.0021,0.0069,-0.012
428,0.0326,0.11,1.0364,-0.008,-0.0152,0.0137
429,0.0383,0.1107,1.0364,0.013,0.0015,-0.0184
430,0.0494,0.1248,1.0443,0.0232,-0.0001,0.0079
431,0.0237,0.1092,1.0529,0.0044,0.0003,-0.0008
432,0.0541,0.1137,1.04,-0.0129,-0.0113,-0.0134
433,0.0358,0.1078,1.0362,0.0158,0.0007,0.0129
434,0.0356,0.1135,1.0477,0.0248,0.0004,-0.0068
435,0.0476,0.1248,1.0532,0.0037,-0.0041,-0.0017
436,0.0349,0.1066,1.0358,-0.0092,-0.0067,0.0027
437,0.0414,0.1121,1.0367,0.0233,-0.0025,-0.0092
438,0.042,0.1201,1.046,0.0206,0.0041,0.0032
439,0.0341,0.1072,1.0498,-0.0036,-0.0087,-0.0033
440,0.0458,0.1143,1.0387,-0.0024,-0.0035,-0.0059
441,0.0392,0.1094,1.0399,0.02,-0.0004,0.0047
442,0.0374,0.1158,1.0491,0.0242,0.0032,-0.0067
443,0.0424,0.1219,1.0483,-0.004,-0.0067,0.0003
444,0.0378,0.1082,1.0374,0.0017,-0.0023,-0.0019
445,0.0407,0.1194,1.0392,0.0244,-0.0004,-0.0047
446,0.035,0.1146,1.0515,0.0157,0.0,0.0017
447,0.0399,0.1158,1.0458,-0.0067,-0.0081,-0.0056
448,0.0433,0.1108,1.0363,0.0015,-0.0044,-0.0008
449,0.0391,0.1111,1.0437,0.022,0.0019,0.0027
450,0.0403,0.1159,1.0511,0.0126,-0.0032,-0.0032
451,0.0411,0.1147,1.0452,-0.0076,-0.0051,-0.0001
452,0.0415,0.1098,1.0349,0.0063,-0.0049,-0.0021
453,0.0391,0.1173,1.0428,0.0265,0.0001,0.0001
454,0.0384,0.1163,1.0492,0.0087,0.0007,-0.0031
455,0.0405,0.1154,1.0401,-0.0041,-0.0076,-0.0023
456,0.0408,0.1094,1.0383,0.0085,-0.0029,-0.0005
457,0.0399,0.1185,1.0463,0.0262,0.0015,-0.0007
458,0.0367,0.1141,1.0499,0.0039,-0.0041,-0.0012
459,0.0437,0.112,1.0411,-0.002,-0.0051,-0.0041
460,0.0989,0.1021,1.0354,0.0047,-0.0068,-0.0341
461,0.2351,0.1371,1.0354,-0.006,0.008,-0.0792
462,0.2509,0.1613,1.034,-0.0146,0.0053,0.0092
463,0.1686,0.0997,1.0221,0.0173,0.0015,0.0718
464,0.226,0.1208,1.0406,0.0308,0.0081,-0.0806
465,0.2568,0.1856,1.046,-0.0292,0.0092,0.0256
466,0.1195,0.1046,1.0178,-0.0019,-0.0238,0.0808
467,0.0567,0.1283,1.0372,0.0385,0.0334,0.0457
468,0.0563,0.104,1.0643,0.029,-0.0092,0.043
469,0.0583,0.1398,1.0526,-0.0593,-0.0024,-0.0197
470,0.0492,0.1109,1.0191,-0.0153,-0.0176,0.0507
471,0.0279,0.1282,1.0436,0.0445,0.0248,0.028
472,0.0206,0.1308,1.0563,0.0035,-0.0112,0.0049
473,0.0486,0.1409,1.0433,-0.0431,-0.002,0.0036
474,0.0387,0.1074,1.0237,-0.0016,-0.0119,0.0389
475,0.0072,0.1461,1.0372,0.043,0.0519,0.016
476,0.0238,0.1345,1.0593,0.0031,-0.0246,-0.0011
477,0.0505,0.1306,1.0427,-0.0433,0.0189,0.0222
478,0.0308,0.0978,1.0187,0.0136,-0.0091,0.043
479,0.0066,0.1367,1.0585,0.0321,0.0286,0.0035
480,0.044,0.1443,1.0463,-0.0037,-0.0089,0.0112
481,0.0285,0.1128,1.0408,-0.035,-0.0064,0.0205
482,0.0392,0.1032,1.0295,0.0184,0.0126,0.0036
483,0.0365,0.1333,1.0556,0.0312,0.0012,0.0353
484,0.0333,0.1265,1.0485,-0.0048,0.0008,0.0225
485,0.0309,0.1174,1.0367,-0.0268,-0.0039,-0.0016
486,0.0566,0.1136,1.0297,0.0224,0.0045,0.0173
487,0.022,0.1154,1.0522,0.028,0.0015,0.0414
488,0.03,0.1338,1.0529,-0.0141,0.0053,0.0
489,0.0339,0.1316,1.0322,-0.0145,-0.0124,-0.002
490,0.0316,0.1174,1.0321,0.0202,0.0089,0.0268
491,0.0294,0.101,1.0518,0.0242,0.0146,0.0193
492,0.0323,0.1445,1.0526,-0.0173,-0.0156,-0.0099
493,0.0316,0.1179,1.0339,-0.0186,0.0,0.0224
494,0.027,0.1133,1.0405,0.0234,0.0145,-0.0008
495,0.0386,0.1119,1.0544,0.0165,-0.0089,-0.0072
496,0.0259,0.1297,1.0498,-0.0144,-0.0017,0.0173
497,0.0356,0.1213,1.029,-0.0126,-0.0035,0.0104
498,0.0164,0.1323,1.0433,0.0258,0.0052,-0.0037
499,0.0353,0.1183,1.0493,0.0132,-0.0055,0.0097
500,0.0203,0.1168,1.0488,-0.0158,-0.0091,0.0063
501,0.0302,0.1291,1.0356,-0.0087,0.0047,-0.0165
502,0.019,0.1391,1.0382,0.0277,-0.0017,0.0334
503,0.0196,0.108,1.0507,0.0064,0.0146,0.0192
504,0.0258,0.0978,1.052,-0.0134,-0.0089,-0.0021
505,0.0373,0.1215,1.0316,-0.0029,-0.0041,0.0051
506,0.0095,0.1236,1.0376,0.0209,-0.0019,0.0365
507,0.0128,0.1116,1.0549,0.0145,0.0095,-0.0105
508,0.0419,0.1105,1.0406,-0.0192,-0.0157,0.0051
509,0.0255,0.1019,1.0368,0.006,-0.0008,0.0272
510,0.0157,0.1154,1.0454,0.0181,0.0137,0.0146
511,0.0376,0.1388,1.051,0.0064,-0.0061,-0.0011
512,0.0228,0.101,1.0388,-0.0099,-0.0085,0.0381
513,0.0175,0.0964,1.0422,0.016,0.0096,0.0005
514,0.0232,0.1212,1.0493,0.0164,-0.0104,-0.0045
515,0.0335,0.1373,1.0504,0.0,0.008,0.0039
516,0.0157,0.0928,1.0378,0.0043,-0.0278,0.0019
517,0.0373,0.1233,1.0471,0.0189,0.0194,-0.0344
518,0.0367,0.1122,1.0515,0.0132,-0.0225,0.0336
519,0.0034,0.118,1.0486,0.0085,-0.0176,-0.0181
520,0.0416,0.1354,1.042,-0.0023,0.0037,-0.0422
521,0.0445,0.1298,1.0236,0.0286,-0.0108,0.0434
522,-0.0111,0.0825,1.0589,0.0213,-0.0325,-0.0138
523,0.0297,0.1462,1.0451,-0.016,0.0229,-0.065
524,0.0447,0.1409,1.0298,0.0027,-0.0301,0.0329
525,-0.01,0.0959,1.0468,0.0253,0.0045,0.0194
526,0.0302,0.1059,1.0447,0.0208,-0.0101,-0.0577
527,0.0497,0.1281,1.0575,-0.0237,-0.0027,0.0193
528,0.0117,0.0929,1.0275,0.0037,-0.0272,0.037
529,0.0014,0.0904,1.0532,0.0296,0.0129,-0.051
530,0.0701,0.1397,1.0485,0.0072,0.0048,-0.0097
531,0.0035,0.0728,1.0535,-0.0138,-0.0379,0.0605
532,0.0111,0.1132,1.0246,0.0096,0.0172,-0.0595
533,0.0384,0.1472,1.0494,0.0322,-0.0075,0.0021
534,0.0172,0.1086,1.0483,0.006,-0.0061,0.0365
535,0.0021,0.0914,1.0397,-0.0075,-0.0157,-0.0216
536,0.0515,0.1194,1.0361,0.0121,0.0097,-0.0304
537,0.0114,0.1072,1.0522,0.023,-0.0196,0.0694
538,0.0038,0.095,1.0497,0.0057,0.0049,-0.0318
539,0.0482,0.1288,1.0391,-0.0107,-0.0165,-0.0276
540,0.035,0.0836,1.05,0.0136,0.0027,0.0684
541,0.005,0.0952,1.0388,0.0286,-0.018,0.0069
542,0.0339,0.1409,1.0594,-0.0003,0.0067,-0.0413
543,0.0481,0.1088,1.0392,-0.0092,-0.0188,0.0421
544,0.0021,0.0918,1.0399,0.031,-0.0007,0.0189
545,0.0217,0.1415,1.0396,0.0261,-0.0001,-0.0463
546,0.0286,0.16,1.0496,-0.0071,-0.0017,0.0288
547,0.0086,0.0891,1.0247,0.0021,-0.0257,0.0154
548,0.0112,0.1291,1.0417,0.0342,0.0105,-0.0441
549,0.0499,0.1247,1.0551,0.0121,-0.0007,0.0222
550,-0.0142,0.1006,1.0466,-0.0067,-0.028,0.0253
551,0.0327,0.1102,1.0312,-0.0001,0.013,-0.0676
552,0.0332,0.122,1.0513,0.0244,-0.0144,0.0352
553,0.0281,0.0709,1.0482,0.0108,-0.0013,0.0188
554,0.0167,0.0965,1.0505,-0.0057,-0.0282,-0.0316
555,0.0536,0.1286,1.0357,0.002,0.019,-0.0113
556,0.0103,0.0818,1.0524,0.0326,-0.0316,0.0521
557,0.0211,0.0905,1.045,0.0049,0.0284,-0.0402
558,0.042,0.0977,1.0604,-0.0027,-0.0559,0.0084
559,0.0126,0.0959,1.0451,-0.0011,0.0463,0.0421
560,0.0063,0.0801,1.057,0.0169,0.0089,0.0059
561,0.0331,0.0972,1.0485,-0.0005,-0.0075,-0.0242
562,0.0352,0.09,1.0518,-0.0017,-0.0023,0.0266
563,0.0175,0.0771,1.0406,0.0212,-0.0045,0.0073
564,0.0246,0.1171,1.0502,0.0146,0.0067,-0.0254
565,0.055,0.0749,1.0569,-0.0081,-0.0085,0.028
566,0.0144,0.1,1.0267,0.0055,0.0202,0.0156
567,0.0382,0.0814,1.046,0.0137,0.0003,-0.0033
568,0.0322,0.1306,1.0378,0.0192,-0.008,0.0254
569,0.0169,0.088,1.0454,0.0025,0.0023,0.0137
570,0.0096,0.124,1.0452,0.0025,0.016,-0.0248
571,0.0606,0.079,1.0431,0.0117,0.004,0.0296
572,0.0294,0.1129,1.0355,0.021,-0.0141,0.021
573,0.0092,0.1085,1.0483,-0.0019,0.0284,-0.0097
574,0.0488,0.116,1.0402,-0.0043,-0.0116,0.0072
575,-0.0045,0.0875,1.046,0.0293,0.0045,0.0317
576,0.0135,0.1222,1.0471,0.0221,0.0096,-0.0539
577,0.0458,0.1449,1.0505,0.0011,-0.0004,0.0084
578,0.0177,0.1055,1.0292,0.0067,-0.0113,0.0322
579,-0.0117,0.1248,1.037,0.0293,-0.0039,-0.0349
580,0.0549,0.1293,1.0483,0.0158,-0.0031,-0.0157
581,-0.0104,0.1201,1.0515,0.0043,-0.0125,0.059
582,0.0145,0.0975,1.0266,0.0053,0.0104,-0.0256
583,0.0303,0.1246,1.0501,0.0204,-0.0144,-0.0209
584,0.0375,0.0917,1.0527,0.0044,0.0048,0.0391
585,-0.0092,0.0933,1.0403,0.0035,-0.0162,-0.0004
586,0.0377,0.1079,1.0452,0.0072,0.0063,-0.0301
587,0.0261,0.0923,1.0518,0.0166,-0.0016,0.0535
588,0.0208,0.0772,1.0358,0.0097,0.0096,-0.0029
589,0.0281,0.1021,1.0444,0.0029,-0.0113,-0.0411
590,0.0526,0.0945,1.0421,0.0071,0.0088,0.0288
591,-0.0049,0.1039,1.0353,0.0328,-0.0152,0.0213
592,0.0154,0.079,1.0544,0.0031,0.0085,-0.0409
593,0.0498,0.1284,1.0364,0.0037,-0.0035,0.0059
594,0.0005,0.067,1.0407,0.0128,-0.0099,0.0361
595,-0.0044,0.1142,1.0472,0.0133,0.0194,-0.0435
596,0.058,0.0883,1.0481,0.0064,-0.0089,0.018
597,-0.0068,0.0937,1.0474,0.0112,-0.0032,0.0332
598,0.0244,0.0511,1.0491,0.0096,-0.0041,-0.0333
599,0.0568,0.1095,1.048,0.0072,-0.0027,-0.0065
600,0.0161,0.0767,1.054,0.0174,-0.0085,0.0423
601,0.0027,0.1012,1.0381,0.0156,0.0037,-0.0252
602,0.0563,0.0911,1.0535,0.0105,-0.0021,-0.0174
603,-0.0022,0.119,1.044,0.012,-0.0017,0.0406
604,-0.002,0.0966,1.04,0.0198,0.0004,-0.0318
605,0.048,0.1306,1.0512,0.0099,0.002,-0.0206
606,0.0006,0.1141,1.0468,0.0261,-0.0065,0.0426
607,0.0151,0.103,1.0222,0.02,-0.0039,-0.029
608,0.0372,0.1356,1.045,0.0193,-0.0162,-0.0481
609,0.0191,0.1114,1.0488,0.0181,0.0085,0.0413
610,-0.0113,0.1174,1.0334,0.0293,-0.0194,-0.0049
611,0.0358,0.0972,1.053,0.0043,0.0084,-0.0469
612,0.0354,0.1465,1.0408,0.0087,-0.0052,0.0264
613,-0.0013,0.0653,1.0491,0.0096,-0.0029,0.0041
614,0.0465,0.135,1.0354,-0.0031,0.0161,-0.0742
615,0.0305,0.0788,1.0867,0.014,-0.0638,0.0475
616,0.0018,0.1013,0.988,0.035,0.0541,0.0009
617,0.0103,0.0783,1.0844,0.0462,-0.1296,-0.1095
618,0.0856,0.1464,1.0167,0.0015,0.0696,-0.0397
619,0.0106,0.0723,1.0629,0.0162,-0.0481,0.0654
620,0.0051,0.0731,1.0433,-0.0181,0.0659,-0.0194
621,0.0845,0.0905,1.046,0.008,-0.0636,-0.0009
622,0.004,0.0764,1.0549,-0.0023,0.0549,0.0786
623,0.0143,0.0442,1.0376,0.0229,-0.0387,-0.0294
624,0.0616,0.1035,1.0612,-0.0047,0.0268,-0.0145
625,0.0278,0.0629,1.0386,0.0092,-0.0173,0.0483
626,-0.0054,0.051,1.0543,0.0104,0.0065,-0.0298
627,0.0788,0.0986,1.0468,0.0084,0.0112,-0.0497
628,0.0107,0.085,1.0554,0.0009,-0.0089,0.0779
629,0.0103,0.0436,1.0327,0.0166,0.0017,-0.0305
630,0.0543,0.0976,1.0558,0.0126,0.0013,-0.0395
631,0.0342,0.1037,1.048,0.0036,0.0173,0.0382
632,-0.0044,0.0615,1.0408,-0.0009,-0.0056,-0.0001
633,0.0529,0.1103,1.0562,0.0112,0.0103,-0.0691
634,0.0354,0.1055,1.0419,0.0132,-0.0035,0.0683
635,-0.027,0.1006,1.038,0.0186,0.0029,-0.02
636,0.0377,0.0952,1.058,0.0009,0.006,-0.0632
637,0.0248,0.1752,1.0322,0.0081,0.0063,0.0201
638,-0.0106,0.0732,1.0313,0.0248,-0.0208,0.0403
639,-0.0056,0.1433,1.0496,0.0205,0.0229,-0.0663
640,0.041,0.1176,1.0474,-0.0024,-0.0192,0.0172
641,-0.0287,0.1277,1.0305,0.0039,0.0145,0.0158
642,0.0338,0.06,1.0482,0.0221,-0.0238,-0.0435
643,0.0294,0.1638,1.0535,0.0129,0.0264,0.0209
644,-0.0054,0.0719,1.0374,0.0044,-0.0329,0.0426
645,0.0157,0.0928,1.0516,-0.0015,0.0184,-0.0539
646,0.0791,0.1057,1.0408,0.0228,-0.0126,0.0064
647,-0.0043,0.0959,1.051,0.01,0.0003,0.0755
648,0.0195,0.0499,1.042,0.0121,-0.0148,-0.0486
649,0.0593,0.1196,1.0552,0.0017,-0.0003,-0.0144
650,0.0291,0.0683,1.0377,0.0181,-0.0088,0.0563
651,-0.0115,0.0605,1.0672,0.0128,0.0168,-0.0059
652,0.0887,0.0908,1.0358,0.0029,-0.0101,-0.0373
653,0.0203,0.0766,1.0595,0.0035,-0.02,0.0856
654,0.0264,0.0251,1.0321,0.0258,-0.0128,-0.0382
655,0.056,0.0936,1.0718,0.0132,0.0091,-0.0374
656,0.0631,0.075,1.0419,0.0019,-0.0125,0.0567
657,-0.0027,0.039,1.0495,0.0045,-0.02,0.0221
658,0.0692,0.0693,1.0447,0.0338,0.012,-0.082
659,0.0458,0.1068,1.0595,0.0188,-0.0272,0.0531
660,0.0112,0.0566,1.0446,0.0093,-0.0092,0.0045
661,0.0369,0.0856,1.0457,0.0158,-0.0103,-0.0494
662,0.0539,0.1269,1.0422,0.0362,-0.0073,0.017
663,-0.0196,0.0709,1.051,0.0277,-0.0373,0.032
664,0.0336,0.1111,1.0453,-0.0004,0.0162,-0.1012
665,0.0603,0.1257,1.0406,0.0079,-0.026,0.0217
666,-0.0095,0.0959,1.041,0.0201,0.0348,0.0344
667,0.015,0.0832,1.0533,0.0103,-0.0169,-0.0591
668,0.0421,0.157,1.0464,-0.0119,0.0322,-0.0294
669,0.0151,0.0743,1.0334,0.0113,-0.0281,0.0571
670,-0.0045,0.0967,1.0522,0.0265,0.0249,-0.055
671,0.0615,0.1267,1.049,0.0101,-0.0028,-0.0059
672,-0.0025,0.0943,1.0463,-0.0109,0.0005,0.0577
673,0.0156,0.0701,1.0336,0.0119,-0.0031,-0.0583
674,0.0557,0.1525,1.0475,0.0308,0.0111,-0.0174
675,0.0153,0.0817,1.0533,0.008,-0.0158,0.074
676,0.0062,0.0765,1.041,-0.0101,0.0037,-0.0272
677,0.0613,0.1245,1.0345,0.0158,0.0005,-0.0507
678,0.0303,0.1098,1.0478,0.0186,0.0072,0.0802
679,0.0101,0.0531,1.048,0.012,-0.015,-0.0152
680,0.0643,0.1084,1.0533,-0.0116,0.0136,-0.0451
681,0.0521,0.0995,1.0324,0.0124,0.0005,0.0655
682,0.0025,0.0472,1.0538,0.0262,0.0055,0.0037
683,0.0566,0.1176,1.0527,0.0005,0.0103,-0.0819
684,0.0587,0.0939,1.0424,-0.021,-0.0015,0.0663
685,0.0175,0.051,1.0336,0.0238,-0.0035,0.0079
686,0.024,0.0986,1.0574,0.0236,0.0095,-0.0482
687,0.0695,0.1287,1.0472,-0.0105,0.0032,0.0057
688,0.0121,0.0497,1.042,-0.0084,-0.0242,0.0455
689,0.0287,0.0887,1.0366,0.03,0.0222,-0.0751
690,0.09,0.1151,1.0621,0.0172,0.0025,0.002
691,0.0971,0.0744,1.0471,-0.027,-0.0053,-0.0035
692,0.1446,0.0778,1.0317,-0.0125,0.0025,-0.0634
693,0.1562,0.1198,1.039,0.0361,-0.0052,-0.0321
694,0.1396,0.1144,1.0405,0.0245,0.0112,0.0465
695,0.1718,0.0938,1.045,-0.0146,-0.017,-0.0457
696,0.1603,0.115,1.0345,-0.0132,0.0031,0.0162
697,0.1292,0.0782,1.0348,0.0398,-0.004,0.0188
698,0.1854,0.1488,1.0488,0.0233,0.0132,-0.0684
699,0.1334,0.1409,1.0295,-0.019,-0.028,0.0639
700,0.0381,0.0827,1.0345,0.0266,-0.0087,0.0278
701,0.0742,0.1312,1.0419,0.0338,0.0117,-0.0457
702,0.0467,0.1212,1.0591,0.0048,-0.0192,0.0433
703,0.019,0.0906,1.0341,-0.0097,-0.0069,0.0012
704,0.0548,0.1191,1.0375,0.0115,0.0024,-0.0302
705,0.0347,0.1089,1.047,0.0349,-0.0011,0.0346
706,0.0171,0.1036,1.0502,0.0012,-0.0064,-0.0107
707,0.051,0.1175,1.0405,-0.0096,0.0032,-0.0192
708,0.0314,0.1006,1.0383,0.0128,-0.0061,0.0208
709,0.0237,0.1082,1.0472,0.0314,0.0047,-0.0125
710,0.0455,0.1196,1.048,0.0023,-0.0092,-0.004
711,0.0255,0.0976,1.0443,-0.0134,-0.0091,0.0068
712,0.0392,0.106,1.0331,0.0228,-0.0003,-0.0107
713,0.0321,0.113,1.0522,0.0262,-0.0023,0.0069
714,0.027,0.1039,1.0527,-0.0055,0.0075,-0.0087
715,0.0448,0.1093,1.0358,-0.0132,-0.0088,-0.0071
716,0.0284,0.1036,1.0404,0.0256,-0.0013,0.0067
717,0.0314,0.1121,1.0471,0.0296,-0.0015,-0.0051
718,0.0344,0.1141,1.0533,-0.0032,-0.0076,-0.0071
719,0.033,0.1049,1.036,-0.01,0.0024,0.0004
720,0.035,0.1007,1.0374,0.0237,-0.0017,-0.0032
721,0.0322,0.1129,1.0543,0.0214,0.008,-0.0009
722,0.031,0.1042,1.0452,-0.0085,-0.0136,-0.0012
723,0.034,0.1025,1.038,0.0035,-0.0121,-0.0052
724,0.0371,0.1039,1.0382,0.025,0.0111,0.0031
725,0.0258,0.1145,1.0545,0.0188,-0.019,-0.0059
726,0.0331,0.1129,1.0457,-0.0117,0.0036,-0.0015
727,0.0381,0.1035,1.0322,0.0067,-0.0137,0.0048
728,0.0258,0.1046,1.0508,0.024,0.0072,-0.0012
729,0.0391,0.1147,1.0462,0.0093,-0.0025,-0.0047
730,0.0305,0.1046,1.0506,-0.0011,-0.0123,0.0001
731,0.037,0.1061,1.0311,0.0095,-0.0009,-0.0027
732,0.0295,0.1098,1.0499,0.0277,-0.0052,0.0007
733,0.0325,0.1073,1.0519,0.0049,-0.0013,-0.0051
734,0.035,0.1093,1.0421,-0.0043,-0.0071,-0.0023
735,0.0312,0.1083,1.038,0.0129,0.0068,-0.0037
736,0.0314,0.1093,1.048,0.023,-0.0024,-0.0013
737,0.0335,0.106,1.0449,0.0028,-0.0029,-0.0023
738,0.0329,0.1071,1.0414,-0.0028,-0.0087,-0.002
739,0.0381,0.1035,1.0352,0.0181,-0.0037,-0.0023
740,0.0289,0.1117,1.0539,0.0202,-0.0047,0.0007
741,0.0358,0.114,1.0461,-0.0064,0.0,-0.0023
742,0.057,0.0964,1.0406,-0.0039,-0.0096,-0.014
743,0.1774,0.1222,1.0312,0.0007,0.0166,-0.0796
744,0.2339,0.1345,1.0432,0.0009,-0.0208,-0.0364
745,0.2159,0.1037,1.0294,0.0134,0.0188,0.0491
746,0.1969,0.0813,1.0475,0.0266,-0.0241,-0.0258
747,0.2289,0.1345,1.045,-0.0193,0.0204,-0.0162
748,0.1678,0.0728,1.0294,0.0123,-0.0361,0.0558
749,0.0723,0.1076,1.0349,0.0262,0.0186,0.0192
750,0.037,0.0724,1.0578,0.0386,-0.0236,0.0688
751,0.0767,0.0876,1.0558,-0.0121,-0.0016,-0.0736
752,0.0396,0.1187,1.0287,-0.0294,-0.0186,0.0369
753,0.0301,0.0854,1.0318,0.0573,0.0152,0.0017
754,0.0447,0.0751,1.0734,0.0141,-0.018,-0.0209
755,0.0408,0.1133,1.0499,-0.0193,0.0036,-0.0221
756,0.0244,0.0867,1.0275,0.0036,-0.0129,0.0276
757,0.0331,0.0873,1.044,0.0276,0.0144,-0.0521
758,0.0311,0.1089,1.0707,0.0289,-0.0125,0.0019
